shama;1;1255;;;;;;;;;;
diofeher;1;1256;;;;;;;;;;
LukeLin;1;1257;;;;;;;;;;
sergiopg;1;1258;;;;;;;;;;
rxaviers;2;1646;1259;;;;;;;;;
AMHOL;1;1262;;;;;;;;;;
aelharrak;1;1263;;;;;;;;;;
ukyo;1;1267;;;;;;;;;;
eddiemonge;3;1280;1269;279;;;;;;;;
lizhenwen;1;1270;;;;;;;;;;
amolpujari;1;1274;;;;;;;;;;
patik;1;1281;;;;;;;;;;
pbriggs;3;1289;1286;1285;;;;;;;;
yukulele;1;1291;;;;;;;;;;
terrycojones;3;1321;1315;1292;;;;;;;;
silverwind;4;1536;1535;1528;1294;;;;;;;
b1lly;4;1298;1297;1296;1295;;;;;;;
jasonmerino;1;1300;;;;;;;;;;
1974kpkpkp;1;1301;;;;;;;;;;
mingodad;1;1302;;;;;;;;;;
jcutrell;1;1303;;;;;;;;;;
Tomalak;1;1304;;;;;;;;;;
sasyomaru;3;1307;1306;1305;;;;;;;;
Alphmega;1;1308;;;;;;;;;;
7nights;1;1309;;;;;;;;;;
adamsea;1;1310;;;;;;;;;;
chrisprice;1;1311;;;;;;;;;;
helloyou2012;2;1316;1314;;;;;;;;;
joelrich;1;1317;;;;;;;;;;
sachinjain024;3;1320;1319;1318;;;;;;;;
benjamine;1;1322;;;;;;;;;;
igorlima;3;1351;1324;1323;;;;;;;;
baishuiz;1;1325;;;;;;;;;;
lampiclobe;1;1326;;;;;;;;;;
ruzzll;1;1330;;;;;;;;;;
jdunck;1;1331;;;;;;;;;;
guybedford;3;1360;1348;1336;;;;;;;;
chunpu;2;1657;1337;;;;;;;;;
ethanmcc;1;1338;;;;;;;;;;
njhamann;2;1489;1340;;;;;;;;;
iocosus;1;1341;;;;;;;;;;
EvandroZanatta;1;1343;;;;;;;;;;
ameyms;6;1384;1363;1350;1349;1345;1344;;;;;
jankuca;1;1346;;;;;;;;;;
jordifebrer;1;1347;;;;;;;;;;
monolithed;1;1358;;;;;;;;;;
FarSeeing;3;1975;1931;1359;;;;;;;;
danvsantos;1;1362;;;;;;;;;;
bored-engineer;1;1364;;;;;;;;;;
frankfuttderBlogmitBanane;1;1366;;;;;;;;;;
joshrouwhorst;1;1373;;;;;;;;;;
anthonyryan1;3;2499;1376;1375;;;;;;;;
johnkpaul;1;1377;;;;;;;;;;
phistuck;2;1488;1380;;;;;;;;;
BornThisWay;1;1386;;;;;;;;;;
ronny-springer;2;1401;1390;;;;;;;;;
michaelavila;1;1391;;;;;;;;;;
loveme2;1;1394;;;;;;;;;;
katsgeorgeek;1;1395;;;;;;;;;;
zackbloom;1;1397;;;;;;;;;;
iliakan;6;1400;137;136;135;134;129;;;;;
Staibshine;1;1402;;;;;;;;;;
stsvilik;1;1403;;;;;;;;;;
ericmann;1;1410;;;;;;;;;;
mariansollmann;1;1411;;;;;;;;;;
ChrisAntaki;10;1628;1600;1597;1596;1595;1422;1421;1416;1414;1412;
brynary;1;1415;;;;;;;;;;
simsalabim;1;1417;;;;;;;;;;
hongymagic;1;1427;;;;;;;;;;
simenbrekken;1;1429;;;;;;;;;;
lyf78062919;1;1431;;;;;;;;;;
jdfreder;1;1438;;;;;;;;;;
gko;1;1439;;;;;;;;;;
suziwen;1;1440;;;;;;;;;;
adamwulf;2;1443;1442;;;;;;;;;
grisendo;1;1445;;;;;;;;;;
andi1984;1;1446;;;;;;;;;;
jakob-stoeck;2;1513;1447;;;;;;;;;
MBurchard;1;1450;;;;;;;;;;
sammcgrail;1;1453;;;;;;;;;;
Mr21;11;2490;2465;2393;2376;2368;2363;2292;2218;2011;1494;1454
tcort;1;1455;;;;;;;;;;
DJilanov;1;1456;;;;;;;;;;
cjqed;2;1470;1457;;;;;;;;;
michaelpapworth;2;1460;1459;;;;;;;;;
timelesshaze;1;1461;;;;;;;;;;
djgilcrease;1;1462;;;;;;;;;;
AurelioDeRosa;3;2605;1594;1463;;;;;;;;
lazwah;1;1464;;;;;;;;;;
ubershmekel;1;1465;;;;;;;;;;
MichelYpma;1;1467;;;;;;;;;;
zayani;1;1468;;;;;;;;;;
pavan-bhatia;1;1469;;;;;;;;;;
k-ori;1;1472;;;;;;;;;;
liuming365365;1;1475;;;;;;;;;;
ForbesLindesay;1;1476;;;;;;;;;;
milanlandaverde;1;1477;;;;;;;;;;
sheppard;1;1478;;;;;;;;;;
dsheiko;1;1480;;;;;;;;;;
wijemy;1;1484;;;;;;;;;;
thorn0;1;1487;;;;;;;;;;
MelkorNemesis;1;1490;;;;;;;;;;
wyuenho;2;1492;1491;;;;;;;;;
leobalter;4;1654;1635;1586;1493;;;;;;;
tmanderson;1;1500;;;;;;;;;;
rosenfeld;1;1501;;;;;;;;;;
namoricoo;1;1502;;;;;;;;;;
stevenvachon;1;1504;;;;;;;;;;
fhemberger;3;1508;1506;1505;;;;;;;;
denisacostaq;1;1507;;;;;;;;;;
danielhusar;1;1510;;;;;;;;;;
caitp;1;1511;;;;;;;;;;
fson;1;1516;;;;;;;;;;
casadei;2;1520;1519;;;;;;;;;
CMCDragonkai;1;1521;;;;;;;;;;
foolip;1;1524;;;;;;;;;;
tarikbenmerar;1;1525;;;;;;;;;;
ilanbiala;1;1526;;;;;;;;;;
qjqw;1;1530;;;;;;;;;;
johnhoven;1;1531;;;;;;;;;;
playpianolikewoah;1;1533;;;;;;;;;;
mkeen;1;1534;;;;;;;;;;
Jakemichaeldrew;9;2424;2423;2422;2421;2420;2419;2418;2417;1538;;
robgraeber;1;1540;;;;;;;;;;
nantunes;1;1541;;;;;;;;;;
ornj;1;1542;;;;;;;;;;
benjycui;2;1547;1543;;;;;;;;;
wenber;7;2352;1650;1630;1599;1598;1592;1549;;;;
whage;1;1550;;;;;;;;;;
IDisposable;1;1552;;;;;;;;;;
onovy;1;1556;;;;;;;;;;
saylas;1;1557;;;;;;;;;;
jure;1;1558;;;;;;;;;;
ckosmowski;2;1560;1559;;;;;;;;;
benvinegar;1;1564;;;;;;;;;;
redbmk;1;1565;;;;;;;;;;
pib;1;1567;;;;;;;;;;
dcorb;1;1569;;;;;;;;;;
poppinlp;1;1570;;;;;;;;;;
chemdemo;1;1571;;;;;;;;;;
hoosin;4;1582;1576;1575;1574;;;;;;;
louis110110;1;1579;;;;;;;;;;
murphe;1;1581;;;;;;;;;;
tianz;1;1585;;;;;;;;;;
mdlavin;1;1591;;;;;;;;;;
DmitryAuine;1;1601;;;;;;;;;;
paladox;1;1603;;;;;;;;;;
subtenante;1;1604;;;;;;;;;;
guillaumebort;1;1606;;;;;;;;;;
upisfree;1;1607;;;;;;;;;;
unreal666;1;1608;;;;;;;;;;
rgg230486;1;1609;;;;;;;;;;
ssut;1;1610;;;;;;;;;;
oberhamsi;1;1614;;;;;;;;;;
xKerman;1;1615;;;;;;;;;;
rkanagarajnr;1;1616;;;;;;;;;;
parimalasnr;1;1617;;;;;;;;;;
stephenplusplus;1;1618;;;;;;;;;;
danhart;1;1619;;;;;;;;;;
djmdk;4;1624;1623;1622;1621;;;;;;;
7etti;1;1625;;;;;;;;;;
johannegger;1;1626;;;;;;;;;;
mikk150;1;1627;;;;;;;;;;
MaleDong;1;1629;;;;;;;;;;
balupton;1;1631;;;;;;;;;;
romamatusevich;1;1632;;;;;;;;;;
LowG33kDev;1;1633;;;;;;;;;;
kijamve;1;1634;;;;;;;;;;
hamishdickson;1;1636;;;;;;;;;;
AndrewEastwood;1;1637;;;;;;;;;;
benhc123;2;1982;1638;;;;;;;;;
marciovsena;1;1639;;;;;;;;;;
gtsop;1;1640;;;;;;;;;;
Enelar;1;1641;;;;;;;;;;
PeterDaveHello;1;1642;;;;;;;;;;
TheDistantSea;1;1643;;;;;;;;;;
tedyhy;1;1644;;;;;;;;;;
zyayhj;1;1645;;;;;;;;;;
nazar-pc;2;1976;1647;;;;;;;;;
amitmerchant1990;2;1649;1648;;;;;;;;;
deveshkrsingh;1;1651;;;;;;;;;;
oncletom;1;1656;;;;;;;;;;
cookfront;1;1658;;;;;;;;;;
yanni4night;2;1660;1659;;;;;;;;;
marceloboeira;1;1661;;;;;;;;;;
NickStefan;1;1663;;;;;;;;;;
chhumsina;1;1665;;;;;;;;;;
yu521088;1;1666;;;;;;;;;;
dalisoft;1;1667;;;;;;;;;;
jbcbdse;1;1672;;;;;;;;;;
arthurvr;3;1808;1716;1675;;;;;;;;
asleepwalker;1;1676;;;;;;;;;;
eibt;1;1678;;;;;;;;;;
dmfilipenko;1;1680;;;;;;;;;;
Perelandric;1;1682;;;;;;;;;;
Jayflux;1;1683;;;;;;;;;;
grimalschi;1;1685;;;;;;;;;;
jaredallard;1;1688;;;;;;;;;;
rebaomi;1;1699;;;;;;;;;;
mescoda;1;1704;;;;;;;;;;
rmcdaniel;1;1714;;;;;;;;;;
rands0n;1;1715;;;;;;;;;;
yanhaijing;1;1719;;;;;;;;;;
jameszhan;1;1720;;;;;;;;;;
memoryza;1;1806;;;;;;;;;;
domparise;1;1809;;;;;;;;;;
ikun;2;1814;1812;;;;;;;;;
Martinspire;1;1818;;;;;;;;;;
monishappusamy;1;1827;;;;;;;;;;
jamesgpearce;1;1828;;;;;;;;;;
vlajos;1;1830;;;;;;;;;;
imyousuf;1;1844;;;;;;;;;;
shivajivarma;1;1856;;;;;;;;;;
charliewolf;1;1879;;;;;;;;;;
mastahyeti;1;1880;;;;;;;;;;
dommert;1;1885;;;;;;;;;;
rhyzx;1;1888;;;;;;;;;;
9000-volts;1;1889;;;;;;;;;;
azr;1;1904;;;;;;;;;;
meetselva;2;2036;1905;;;;;;;;;
fpipita;1;1907;;;;;;;;;;
nicolashenry;1;1915;;;;;;;;;;
fishedee;1;1922;;;;;;;;;;
essamjoubori;1;1926;;;;;;;;;;
bcbcb;1;1927;;;;;;;;;;
namlede;1;1928;;;;;;;;;;
alexsunxl;1;1932;;;;;;;;;;
denis-sokolov;2;1947;1944;;;;;;;;;
normanzb;1;1948;;;;;;;;;;
victor-homyakov;2;1954;1952;;;;;;;;;
araghava;3;1977;1959;1957;;;;;;;;
rasapetter;1;1958;;;;;;;;;;
xfq;2;1971;1970;;;;;;;;;
agcolom;1;1983;;;;;;;;;;
LeonardoBraga;2;2634;1988;;;;;;;;;
togakangaroo;1;1995;;;;;;;;;;
bluelovers;1;2016;;;;;;;;;;
coderhaoxin;1;2020;;;;;;;;;;
elinformatico;1;2022;;;;;;;;;;
graysonwright;1;2023;;;;;;;;;;
ntwb;3;2039;2030;2029;;;;;;;;
peyerluk;1;2041;;;;;;;;;;
NekR;1;2043;;;;;;;;;;
koutahikichi;1;2066;;;;;;;;;;
piotrj;1;2085;;;;;;;;;;
OfTheDelmer;1;2087;;;;;;;;;;
burka;1;2096;;;;;;;;;;
andykog;1;2109;;;;;;;;;;
kkirsche;1;2113;;;;;;;;;;
jonhester;1;2121;;;;;;;;;;
andycall;1;2124;;;;;;;;;;
NikV;1;2128;;;;;;;;;;
winhowes;1;2129;;;;;;;;;;
liyangready;1;2141;;;;;;;;;;
dgbeck;1;2161;;;;;;;;;;
yosuke-furukawa;1;2162;;;;;;;;;;
AlexanderOMara;1;2179;;;;;;;;;;
campersau;1;2201;;;;;;;;;;
kupriyanenko;1;2207;;;;;;;;;;
AsaAyers;2;2212;2211;;;;;;;;;
gs-akhan;1;2217;;;;;;;;;;
mhbseal;2;2243;2239;;;;;;;;;
calvinmetcalf;1;2254;;;;;;;;;;
gberg1;1;2277;;;;;;;;;;
jackmoore;1;2278;;;;;;;;;;
Gerhut;2;2285;2284;;;;;;;;;
gabrielschulhof;1;2303;;;;;;;;;;
cvrebert;1;2304;;;;;;;;;;
jdphenix;2;2306;2305;;;;;;;;;
LearningNerd;1;2328;;;;;;;;;;
pgilad;4;2427;2426;2384;2330;;;;;;;
64lines;2;2339;2338;;;;;;;;;
OscarRobertRodriguez;1;2356;;;;;;;;;;
jqguy;1;2361;;;;;;;;;;
assgod;1;2364;;;;;;;;;;
NaveenKY;1;2373;;;;;;;;;;
AVGP;2;2641;2401;;;;;;;;;
mixed;5;3221;3219;2441;2440;2428;;;;;;
thunz;1;2433;;;;;;;;;;
DanielNill;1;2436;;;;;;;;;;
BigSoy;1;2438;;;;;;;;;;
sirlancelot;1;2444;;;;;;;;;;
melindabernrdo;1;2446;;;;;;;;;;
batiste;1;2455;;;;;;;;;;
mlewand;1;2467;;;;;;;;;;
booleanbetrayal;1;2477;;;;;;;;;;
bperel;2;2487;2486;;;;;;;;;
gitter-badger;1;2500;;;;;;;;;;
softwarespot;1;2506;;;;;;;;;;
cawa-93;1;2518;;;;;;;;;;
metadings;1;2521;;;;;;;;;;
nathanhammond;1;2534;;;;;;;;;;
adrianolek;3;2575;2547;2536;;;;;;;;
riichard;1;2537;;;;;;;;;;
morris;1;2551;;;;;;;;;;
vieiralucas;1;2552;;;;;;;;;;
reedloden;1;2556;;;;;;;;;;
Announcement;2;2567;2566;;;;;;;;;
SeanHenderson;2;2574;2568;;;;;;;;;
honggook;1;2586;;;;;;;;;;
ryanwalters;1;2589;;;;;;;;;;
Brooooooklyn;3;2782;2599;2598;;;;;;;;
garysye;1;2601;;;;;;;;;;
zhanhb;1;2602;;;;;;;;;;
bugdanov;1;2607;;;;;;;;;;
trupanka;1;2610;;;;;;;;;;
zzbo;1;2612;;;;;;;;;;
KimTaehee;1;2613;;;;;;;;;;
ConnorAtherton;2;3199;2615;;;;;;;;;
coolaj86;1;2616;;;;;;;;;;
sgreiner;1;2621;;;;;;;;;;
pmstss;1;2623;;;;;;;;;;
GreenCoder64;1;2625;;;;;;;;;;
ChristianGrete;1;2627;;;;;;;;;;
sergioamjr;1;2630;;;;;;;;;;
LizaLemons;2;2661;2657;;;;;;;;;
Queeniebee;2;2664;2660;;;;;;;;;
windiest;1;2675;;;;;;;;;;
panzarino;1;2680;;;;;;;;;;
evanshortiss;1;2706;;;;;;;;;;
sculove;1;2713;;;;;;;;;;
mgracer48;1;2726;;;;;;;;;;
rm-f;1;2729;;;;;;;;;;
cboynton-cweil;1;2735;;;;;;;;;;
aleph1;1;2744;;;;;;;;;;
jdufresne;1;2746;;;;;;;;;;
netil;1;2751;;;;;;;;;;
jsoref;2;2761;2756;;;;;;;;;
henryw4k;1;2757;;;;;;;;;;
ciscokid250;1;2771;;;;;;;;;;
DarkScorpion;1;2772;;;;;;;;;;
techunits;1;2778;;;;;;;;;;
MathijsvVelde;1;2786;;;;;;;;;;
Gcaufy;2;2789;2788;;;;;;;;;
ufologist;1;2793;;;;;;;;;;
trevorscharf;1;2794;;;;;;;;;;
RobLoach;1;2807;;;;;;;;;;
vanderlee;1;2809;;;;;;;;;;
dracos;1;2821;;;;;;;;;;
amatecha;1;2823;;;;;;;;;;
dwilson6;1;2825;;;;;;;;;;
DQNEO;1;2826;;;;;;;;;;
stevemao;3;3285;3284;2827;;;;;;;;
mattbrundage;1;2830;;;;;;;;;;
topaxi;1;2834;;;;;;;;;;
lewatkins;1;2843;;;;;;;;;;
zackhall;1;2857;;;;;;;;;;
vitaliyterziev;2;2869;2864;;;;;;;;;
Nettsentrisk;1;2865;;;;;;;;;;
todorpr;1;2867;;;;;;;;;;
jha-naman;2;2881;2874;;;;;;;;;
bmwiedemann;1;2875;;;;;;;;;;
LordCode;1;2903;;;;;;;;;;
eivindga;1;2923;;;;;;;;;;
wllm-rbnt;2;2927;2925;;;;;;;;;
LionNatsu;1;2933;;;;;;;;;;
henrycaosg;1;2938;;;;;;;;;;
evanjbowling;1;2939;;;;;;;;;;
Pines-Cheng;2;2974;2971;;;;;;;;;
Shaz3e;1;2972;;;;;;;;;;
mayurans;1;2999;;;;;;;;;;
jtrumbull;1;3007;;;;;;;;;;
bluekvirus;2;3016;3015;;;;;;;;;
junmond;1;3020;;;;;;;;;;
sowcow;1;3030;;;;;;;;;;
Abdallahozaifa;1;3044;;;;;;;;;;
lexxur;1;3069;;;;;;;;;;
xshaitt;1;3074;;;;;;;;;;
ralinc;1;3095;;;;;;;;;;
fsateler;1;3097;;;;;;;;;;
zhougch5;1;3118;;;;;;;;;;
christophetd;1;3122;;;;;;;;;;
VinayPatlolla;1;3141;;;;;;;;;;
William750214;1;3142;;;;;;;;;;
dshaps10;2;3171;3170;;;;;;;;;
sustudy;1;3172;;;;;;;;;;
Fun005;1;3178;;;;;;;;;;
nicklou;2;3202;3198;;;;;;;;;
373045912;1;3208;;;;;;;;;;
peasemaker;1;3218;;;;;;;;;;
ShashankaNataraj;1;3223;;;;;;;;;;
miyopico;2;3231;3230;;;;;;;;;
culterone;1;3234;;;;;;;;;;
WangBiaoxuan;1;3262;;;;;;;;;;
kumarmj;3;3306;3278;3277;;;;;;;;
divyaguduru;1;3289;;;;;;;;;;
UvmTest;1;3300;;;;;;;;;;
Parthfaladu;1;3315;;;;;;;;;;
earforth;1;3322;;;;;;;;;;
hezedu;1;3327;;;;;;;;;;
pslean;1;3329;;;;;;;;;;
canabina;1;3344;;;;;;;;;;
sunrisesoft;1;3348;;;;;;;;;;
cloudmind7;1;3351;;;;;;;;;;
chrissles;1;3352;;;;;;;;;;
patrickkettner;1;3353;;;;;;;;;;
hapjs;1;3354;;;;;;;;;;
DylanPiercey;1;3366;;;;;;;;;;
contemplating;1;3369;;;;;;;;;;
x09326;1;3374;;;;;;;;;;
mdrmtz;1;3377;;;;;;;;;;
jdevkom;1;3389;;;;;;;;;;
narval2;2;3405;3404;;;;;;;;;
Litor;1;3409;;;;;;;;;;
CASunday2003;1;3412;;;;;;;;;;
david-mark;6;3428;3425;3424;3422;3421;3417;;;;;
blainesch;1;3420;;;;;;;;;;
pk-karthik;2;3464;3435;;;;;;;;;
TariqZafar;1;3459;;;;;;;;;;
broder;1;3473;;;;;;;;;;
rusongyu;1;3480;;;;;;;;;;
amnhh;1;3483;;;;;;;;;;
alexr101;1;3494;;;;;;;;;;
karan-96;1;3505;;;;;;;;;;
amatsuda;1;3537;;;;;;;;;;
Ahmed-M-ismail;1;3540;;;;;;;;;;
ammukeerthu;1;3562;;;;;;;;;;
